config,energy,magnetism
19072,174,-2
19073,178,2
19074,162,-4
19075,186,-2
19076,174,2
19077,178,0
19078,182,-4
19079,178,0
19080,190,0
19081,186,0
19082,186,0
19083,170,-2
19084,166,-2
19085,174,-2
19086,170,2
19087,178,-2
19088,178,-4
19089,186,-4
19090,178,0
19091,198,0
19092,190,-2
19093,178,4
19094,182,0
19095,178,6
19096,182,2
19097,190,0
19098,166,4
19099,174,0
19100,186,-2
19101,174,0
19102,182,0
19103,182,0
19104,174,4
19105,174,0
19106,170,2
19107,170,0
19108,182,-2
19109,186,0
19110,170,-2
19111,186,0
19112,182,4
19113,194,-2
19114,182,2
19115,170,0
19116,186,-2
19117,174,2
19118,178,-4
19119,182,0
19120,170,2
19121,178,2
19122,182,0
19123,178,0
19124,194,-2
19125,186,-4
19126,174,0
19127,174,0
19128,182,0
19129,182,0
19130,174,-2
19131,186,2
19132,178,-4
19133,174,-6
19134,182,2
19135,178,2
19136,174,2
19137,170,2
19138,178,2
19139,186,-2
19140,182,0
19141,194,2
19142,178,-2
19143,182,4
19144,178,2
19145,186,-2
19146,178,-4
19147,178,2
19148,190,0
19149,190,0
19150,170,-4
19151,190,-2
19152,170,-2
19153,178,0
19154,170,2
19155,182,-2
19156,186,0
19157,178,-2
19158,178,-2
19159,166,-2
19160,178,0
19161,174,2
19162,174,-2
19163,182,-2
19164,170,-2
19165,178,6
19166,186,2
19167,170,-2
19168,178,4
19169,190,2
19170,174,4
19171,174,-2
19172,162,-2
19173,182,2
19174,178,2
19175,174,4
19176,174,0
19177,174,-2
19178,178,-2
19179,186,-2
19180,170,2
19181,182,-2
19182,178,0
19183,182,4
19184,186,2
19185,174,-2
19186,182,4
19187,190,0
19188,178,-2
19189,178,-4
19190,166,-2
19191,166,0
19192,186,0
19193,170,2
19194,182,0
19195,170,2
19196,170,-2
19197,186,2
19198,190,0
19199,182,-2
19200,174,-4
19201,174,4
19202,182,-2
19203,190,0
19204,174,-2
19205,170,-2
19206,182,-2
19207,182,2
19208,190,0
19209,178,2
19210,190,2
19211,174,-2
19212,182,-4
19213,190,0
19214,182,2
19215,182,-2
19216,190,-2
19217,186,0
19218,178,0
19219,194,0
19220,182,4
19221,178,2
19222,174,-2
19223,182,2
19224,170,0
19225,170,0
19226,178,2
19227,178,-2
19228,186,2
19229,166,2
19230,170,-6
19231,182,-2
19232,182,4
19233,178,2
19234,194,0
19235,178,2
19236,194,-2
19237,186,0
19238,174,-2
19239,174,0
19240,174,0
19241,178,-2
19242,186,-4
19243,190,0
19244,190,-2
19245,170,0
19246,186,2
19247,182,0
19248,170,0
19249,170,-4
19250,182,0
19251,182,0
19252,162,-4
19253,182,-2
19254,194,0
19255,178,-2
19256,174,4
19257,186,2
19258,174,6
19259,186,2
19260,182,-4
19261,174,4
19262,170,-2
19263,182,-2
19264,178,-4
19265,174,4
19266,178,-2
19267,170,-6
19268,186,-2
19269,178,4
19270,174,0
19271,190,0
19272,178,-2
19273,190,-2
19274,182,0
19275,182,-4
19276,186,-2
19277,178,0
19278,190,0
19279,194,2
19280,174,0
19281,178,0
19282,174,2
19283,178,2
19284,174,-4
19285,182,-4
19286,186,-2
19287,174,0
19288,182,-2
19289,174,0
19290,182,0
19291,182,-2
19292,178,2
19293,178,-4
19294,166,2
19295,178,2
19296,174,2
19297,178,2
19298,170,4
19299,178,-2
19300,186,4
19301,182,2
19302,186,2
19303,174,-2
19304,178,-2
19305,178,-2
19306,178,4
19307,174,2
19308,174,4
19309,178,0
19310,166,-2
19311,170,0
19312,182,2
19313,178,4
19314,178,-4
19315,178,-2
19316,186,0
19317,174,-4
19318,182,4
19319,186,0
19320,178,0
19321,174,0
19322,170,0
19323,174,-2
19324,178,-2
19325,170,0
19326,170,2
19327,182,2
19328,182,0
19329,190,-2
19330,178,0
19331,170,4
19332,186,2
19333,174,0
19334,170,2
19335,174,0
19336,186,0
19337,178,-2
19338,174,4
19339,182,0
19340,170,0
19341,190,-2
19342,174,-4
19343,178,-2
19344,186,-2
19345,178,2
19346,178,-2
19347,178,0
19348,170,0
19349,174,-2
19350,178,0
19351,186,0
19352,182,2
19353,186,-2
19354,182,0
19355,174,4
19356,170,0
19357,178,-4
19358,194,2
19359,174,-2
19360,186,0
19361,182,2
19362,178,0
19363,182,2
19364,178,0
19365,182,0
19366,174,2
19367,170,-2
19368,174,4
19369,178,0
19370,182,-4
19371,186,2
19372,182,2
19373,178,2
19374,182,2
19375,182,-4
19376,190,2
19377,182,-4
19378,182,4
19379,182,0
19380,182,0
19381,174,6
19382,182,2
19383,174,4
19384,170,-2
19385,182,-2
19386,174,0
19387,186,0
19388,178,2
19389,182,0
19390,174,0
19391,186,0
19392,174,2
19393,178,-2
19394,194,2
19395,182,-2
19396,182,-4
19397,182,2
19398,166,4
19399,186,2
19400,178,-2
19401,182,0
19402,174,4
19403,178,-2
19404,174,-4
19405,174,2
19406,166,2
19407,166,-2
19408,174,0
19409,174,2
19410,186,-2
19411,174,0
19412,182,-2
19413,178,-2
19414,186,2
19415,170,-6
19416,186,-2
19417,174,2
19418,178,-2
19419,178,-2
19420,194,0
19421,186,2
19422,186,4
19423,178,0
19424,190,0
19425,174,0
19426,178,-2
19427,174,-4
19428,170,-2
19429,174,-2
19430,186,2
19431,186,2
19432,178,2
19433,178,0
19434,182,2
19435,174,0
19436,174,-2
19437,174,4
19438,190,0
19439,186,-2
19440,182,2
19441,174,-2
19442,170,-2
19443,182,0
19444,178,2
19445,186,2
19446,170,-6
19447,182,0
19448,170,2
19449,178,6
19450,190,-2
19451,186,-4
19452,170,0
19453,174,-2
19454,190,0
19455,182,-4
19456,182,-2
19457,182,0
19458,170,4
19459,174,-4
19460,174,2
19461,182,0
19462,174,0
19463,170,0
19464,186,-2
19465,178,-2
19466,178,2
19467,174,0
19468,174,0
19469,182,2
19470,174,0
19471,174,4
19472,174,4
19473,170,-4
19474,170,0
19475,182,2
19476,182,4
19477,186,-4
19478,170,0
19479,166,2
19480,182,-2
19481,178,-2
19482,174,4
19483,186,0
19484,186,-2
19485,186,4
19486,178,-2
19487,186,2
19488,186,4
19489,174,-2
19490,178,2
19491,166,2
19492,182,2
19493,182,0
19494,186,0
19495,194,0
19496,182,2
19497,178,-2
19498,186,4
19499,178,2
19500,178,-4
19501,182,4
19502,186,0
19503,170,-2
19504,186,-2
19505,178,0
19506,182,0
19507,166,4
19508,178,2
19509,170,0
19510,174,2
19511,174,0
19512,174,0
19513,182,4
19514,170,2
19515,182,0
19516,178,0
19517,186,2
19518,178,0
19519,178,4
19520,182,2
19521,182,-2
19522,182,-2
19523,186,0
19524,178,0
19525,174,-6
19526,182,2
19527,178,-4
19528,174,-2
19529,166,-6
19530,178,4
19531,166,4
19532,186,-2
19533,186,2
19534,182,4
19535,178,-4
19536,182,0
19537,178,4
19538,166,-4
19539,182,-2
19540,174,2
19541,178,-4
19542,174,4
19543,186,0
19544,174,2
19545,174,0
19546,174,0
19547,174,4
19548,166,2
19549,178,0
19550,178,2
19551,182,2
19552,178,0
19553,178,-2
19554,186,0
19555,174,-2
19556,182,-2
19557,190,2
19558,174,0
19559,194,0
19560,182,0
19561,186,-2
19562,182,2
19563,178,0
19564,194,2
19565,182,-4
19566,182,2
19567,186,0
19568,190,0
19569,174,-2
19570,182,4
19571,186,-4
19572,182,4
19573,170,0
19574,174,0
19575,178,-2
19576,182,0
19577,174,-2
19578,186,-4
19579,174,-4
19580,182,4
19581,170,0
19582,182,2
19583,182,0
19584,174,0
19585,170,0
19586,178,-2
19587,174,0
19588,178,2
19589,174,-2
19590,178,-2
19591,182,-2
19592,186,0
19593,178,0
19594,182,2
19595,178,2
19596,182,0
19597,182,-2
19598,174,2
19599,178,4
19600,182,-2
19601,178,2
19602,190,0
19603,186,0
19604,178,0
19605,178,0
19606,174,2
19607,182,-4
19608,170,2
19609,186,0
19610,182,4
19611,174,2
19612,186,4
19613,182,0
19614,198,0
19615,178,4
19616,170,0
19617,182,-2
19618,174,4
19619,170,2
19620,174,0
19621,178,4
19622,170,-4
19623,182,-2
19624,174,4
19625,182,-4
19626,182,0
19627,162,-2
19628,170,4
19629,182,-4
19630,174,-4
19631,174,4
19632,182,0
19633,186,2
19634,174,4
19635,170,-4
19636,174,-2
19637,178,0
19638,182,2
19639,178,-2
19640,194,2
19641,178,-2
19642,174,2
19643,178,2
19644,186,0
19645,174,0
19646,170,-6
19647,170,-2
19648,170,0
19649,182,2
19650,158,-4
19651,182,2
19652,186,2
19653,182,2
19654,186,0
19655,174,-2
19656,166,0
19657,174,2
19658,182,0
19659,170,2
19660,178,-4
19661,170,2
19662,182,4
19663,174,0
19664,182,0
19665,178,0
19666,178,-2
19667,174,0
19668,178,2
19669,174,2
19670,162,4
19671,174,2
19672,190,0
19673,178,0
19674,170,-4
19675,178,-2
19676,194,2
19677,178,2
19678,178,0
19679,178,0
19680,178,0
19681,170,0
19682,186,2
19683,186,-2
19684,166,-4
19685,182,0
19686,174,4
19687,178,2
19688,186,0
19689,178,2
19690,178,4
19691,186,0
19692,190,0
19693,174,0
19694,178,0
19695,178,2
19696,182,2
19697,186,2
19698,182,0
19699,178,2
19700,182,4
19701,182,0
19702,174,0
19703,194,0
19704,174,2
19705,170,-2
19706,174,-4
19707,170,-4
19708,178,4
19709,178,0
19710,194,-2
19711,182,2
19712,174,0
19713,182,2
19714,178,4
19715,186,2
19716,182,2
19717,178,-2
19718,174,6
19719,190,2
19720,190,0
19721,178,2
19722,170,2
19723,174,0
19724,182,0
19725,186,0
19726,178,-2
19727,174,2
19728,182,2
19729,166,0
19730,178,-2
19731,178,2
19732,178,4
19733,166,0
19734,162,-2
19735,186,0
19736,174,-2
19737,170,4
19738,182,0
19739,162,2
19740,178,0
19741,182,0
19742,178,-2
19743,174,2
19744,190,2
19745,182,-2
19746,182,-2
19747,186,2
19748,186,0
19749,178,0
19750,186,-2
19751,170,0
19752,178,4
19753,162,-4
19754,182,0
19755,178,2
19756,174,0
19757,190,0
19758,174,-4
19759,178,4
19760,182,-2
19761,174,-2
19762,178,-2
19763,182,-2
19764,170,-4
19765,182,-2
19766,174,2
19767,178,2
19768,174,2
19769,186,-4
19770,182,0
19771,174,-2
19772,182,0
19773,190,0
19774,178,-4
19775,178,2
19776,186,-4
19777,170,0
19778,166,0
19779,190,0
19780,178,0
19781,170,2
19782,174,-2
19783,174,0
19784,186,2
19785,182,-4
19786,170,2
19787,182,2
19788,190,2
19789,182,-4
19790,174,2
19791,174,4
19792,174,4
19793,194,0
19794,182,4
19795,182,-2
19796,178,-2
19797,174,2
19798,182,0
19799,174,-2
19800,174,-6
19801,182,0
19802,190,-2
19803,178,0
19804,170,0
19805,194,-2
19806,178,-4
19807,194,0
19808,178,-2
19809,186,0
19810,178,-2
19811,182,-2
19812,186,0
19813,182,-2
19814,186,-2
19815,186,0
19816,186,-2
19817,182,2
19818,182,0
19819,178,-2
19820,182,0
19821,182,0
19822,182,-2
19823,178,4
19824,170,-2
19825,170,2
19826,182,2
19827,174,-2
19828,186,2
19829,174,0
19830,178,-2
19831,186,0
19832,182,-2
19833,174,0
19834,190,2
19835,178,0
19836,174,-4
19837,178,-2
19838,178,0
19839,182,2
19840,166,-2
19841,174,0
19842,174,6
19843,182,0
19844,166,0
19845,178,4
19846,182,-2
19847,178,-2
19848,186,2
19849,170,-6
19850,174,2
19851,174,-4
19852,178,4
19853,182,2
19854,194,0
19855,178,2
19856,178,0
19857,174,0
19858,182,2
19859,170,-4
19860,186,0
19861,178,2
19862,170,0
19863,186,-2
19864,174,0
19865,174,2
19866,178,-4
19867,186,-4
19868,174,-4
19869,190,0
19870,182,-2
19871,182,0
19872,174,2
19873,186,-4
19874,186,-2
19875,178,2
19876,166,0
19877,178,0
19878,182,0
19879,182,-2
19880,186,-4
19881,182,0
19882,178,0
19883,178,2
19884,174,2
19885,190,2
19886,178,-6
19887,182,2
19888,190,2
19889,178,6
19890,170,2
19891,190,0
19892,186,2
19893,178,2
19894,182,0
19895,178,0
19896,174,0
19897,186,0
19898,186,0
19899,182,0
19900,178,0
19901,178,-2
19902,182,2
19903,186,-2
19904,170,0
19905,174,-6
19906,174,-4
19907,182,0
19908,178,-2
19909,190,0
19910,186,2
19911,190,0
19912,182,0
19913,182,4
19914,190,0
19915,170,2
19916,186,0
19917,182,0
19918,190,2
19919,190,0
19920,178,-2
19921,186,0
19922,170,0
19923,174,0
19924,162,0
19925,174,0
19926,170,-2
19927,178,0
19928,190,0
19929,186,2
19930,166,6
19931,182,0
19932,186,4
19933,186,-2
19934,178,2
19935,178,2
19936,182,0
19937,186,4
19938,182,0
19939,170,4
19940,170,-4
19941,170,0
19942,174,0
19943,178,-4
19944,182,0
19945,166,4
19946,186,2
19947,182,2
19948,178,4
19949,178,-4
19950,178,0
19951,194,0
19952,186,4
19953,178,-2
19954,186,-2
19955,158,2
19956,182,-2
19957,186,2
19958,182,0
19959,170,6
19960,182,4
19961,178,0
19962,178,0
19963,186,2
19964,174,2
19965,186,-2
19966,182,0
19967,178,0
19968,186,4
19969,166,2
19970,190,-2
19971,190,2
19972,166,4
19973,170,-2
19974,174,2
19975,178,-4
19976,190,-2
19977,166,0
19978,182,2
19979,174,4
19980,170,0
19981,174,2
19982,178,-6
19983,178,-6
19984,186,0
19985,182,2
19986,170,-4
19987,178,-2
19988,178,-2
19989,178,0
19990,186,0
19991,190,0
19992,182,4
19993,178,0
19994,186,0
19995,182,-2
19996,182,0
19997,182,0
19998,182,-2
19999,178,0
20000,178,4
20001,186,0
20002,174,-2
20003,182,2
20004,178,4
20005,182,0
20006,166,4
20007,178,0
20008,194,2
20009,178,4
20010,178,-2
20011,182,0
20012,178,0
20013,186,2
20014,190,2
20015,178,-2
20016,174,-2
20017,174,-6
20018,182,2
20019,178,-2
20020,182,0
20021,178,-2
20022,166,-2
20023,170,0
20024,186,-2
20025,186,0
20026,178,2
20027,186,0
20028,182,-4
20029,190,0
20030,174,-2
20031,182,-2
20032,170,-2
20033,182,0
20034,170,-2
20035,190,0
20036,162,0
20037,170,6
20038,186,0
20039,178,2
20040,182,0
20041,178,2
20042,186,0
20043,178,2
20044,182,-4
20045,166,-2
20046,182,2
20047,182,-2
20048,186,2
20049,186,2
20050,178,-4
20051,178,-2
20052,178,2
20053,178,2
20054,182,0
20055,170,-2
20056,178,2
20057,178,-6
20058,182,0
20059,174,-2
20060,174,4
20061,166,4
20062,174,-2
20063,178,0
20064,178,0
20065,178,-2
20066,174,0
20067,178,-4
20068,182,-2
20069,170,0
20070,178,-4
20071,170,4
20072,190,0
20073,178,4
20074,178,0
20075,166,-2
20076,186,-2
20077,182,2
20078,178,-2
20079,186,0
20080,170,2
20081,186,-2
20082,174,0
20083,182,0
20084,174,0
20085,182,2
20086,190,0
20087,182,0
20088,186,2
20089,174,0
20090,178,0
20091,186,0
20092,186,4
20093,178,0
20094,178,2
20095,186,-2
20096,170,0
20097,170,-6
20098,186,0
20099,190,0
20100,186,0
20101,182,-2
20102,170,2
20103,178,0
20104,178,2
20105,186,0
20106,178,-2
20107,162,-4
20108,178,-4
20109,186,2
20110,174,-2
20111,190,2
20112,186,-2
20113,182,-2
20114,178,-2
20115,186,0
20116,178,-4
20117,174,-2
20118,182,-2
20119,182,0
20120,162,6
20121,162,2
20122,182,0
20123,182,0
20124,170,2
20125,174,0
20126,170,-6
20127,186,4
20128,170,-4
20129,190,0
20130,174,0
20131,178,-2
20132,178,-4
20133,186,-2
20134,178,0
20135,182,2
20136,186,0
20137,178,4
20138,186,-2
20139,182,2
20140,182,0
20141,178,0
20142,194,0
20143,178,-2
20144,182,2
20145,182,-2
20146,190,-2
20147,174,-2
20148,162,0
20149,182,-2
20150,170,0
20151,174,2
20152,178,-2
20153,190,0
20154,182,0
20155,186,2
20156,178,0
20157,166,4
20158,178,0
20159,178,2
20160,182,2
20161,178,-4
20162,178,-2
20163,174,2
20164,170,2
20165,182,2
20166,182,-2
20167,186,0
20168,166,2
20169,186,2
20170,162,0
20171,178,-2
20172,178,0
20173,174,-2
20174,170,2
20175,174,-4
20176,178,-4
20177,182,-4
20178,182,0
20179,178,2
20180,178,0
20181,182,0
20182,178,-2
20183,178,0
20184,194,0
20185,182,-2
20186,178,0
20187,170,2
20188,174,0
20189,190,0
20190,186,0
20191,186,-4
20192,182,2
20193,178,4
20194,174,2
20195,178,4
20196,170,-2
20197,178,2
20198,194,0
20199,178,-2
20200,178,0
20201,178,0
20202,182,0
20203,170,-6
20204,170,-6
20205,178,0
20206,174,4
20207,170,0
20208,190,2
20209,178,-2
20210,178,0
20211,178,2
20212,186,-2
20213,162,-2
20214,178,-2
20215,178,4
20216,178,2
20217,182,4
20218,190,0
20219,186,-4
20220,174,-2
20221,186,0
20222,178,2
20223,182,-2
20224,170,-4
20225,190,0
20226,170,8
20227,186,-2
20228,182,-2
20229,186,0
20230,182,0
20231,186,2
20232,182,0
20233,166,4
20234,174,-2
20235,182,-4
20236,178,0
20237,178,6
20238,174,0
20239,178,-2
20240,194,0
20241,186,2
20242,178,2
20243,178,0
20244,174,-2
20245,174,-6
20246,186,-2
20247,170,6
20248,182,0
20249,190,0
20250,166,-2
20251,186,2
20252,174,-2
20253,178,2
20254,182,0
20255,182,-2
20256,182,0
20257,182,0
20258,174,-2
20259,174,0
20260,170,-4
20261,186,-2
20262,178,0
20263,182,-2
20264,178,0
20265,174,4
20266,182,2
20267,178,-2
20268,170,-2
20269,186,-4
20270,174,0
20271,182,2
20272,182,4
20273,174,0
20274,178,-4
20275,178,0
20276,182,0
20277,190,0
20278,190,0
20279,186,0
20280,170,0
20281,182,-2
20282,186,0
20283,178,-4
20284,178,0
20285,178,-2
20286,186,-2
20287,170,-2
20288,178,-2
20289,182,-2
20290,178,-2
20291,178,-4
20292,170,4
20293,178,2
20294,178,-2
20295,186,0
20296,174,0
20297,178,2
20298,182,-2
20299,182,-2
20300,170,2
20301,170,4
20302,190,-2
20303,194,-2
20304,170,-6
20305,174,4
20306,186,-2
20307,178,2
20308,174,-2
20309,178,0
20310,178,-2
20311,166,-2
20312,174,6
20313,182,-4
20314,178,0
20315,186,0
20316,182,0
20317,182,2
20318,186,-2
20319,174,-2
20320,182,0
20321,190,-2
20322,174,6
20323,174,-2
20324,174,2
20325,178,2
20326,190,-2
20327,174,4
20328,178,2
20329,182,2
20330,174,0
20331,178,2
20332,182,2
20333,166,4
20334,186,-4
20335,174,2
20336,178,0
20337,174,4
20338,182,0
20339,182,0
20340,174,0
20341,178,2
20342,186,0
20343,182,0
20344,190,-2
20345,178,2
20346,186,-2
20347,190,2
20348,190,0
20349,178,-4
20350,190,2
20351,178,-2
20352,186,0
20353,186,-4
20354,174,2
20355,186,0
20356,186,4
20357,190,2
20358,182,2
20359,174,0
20360,190,2
20361,194,2
20362,166,2
20363,182,4
20364,178,2
20365,170,-4
20366,178,2
20367,186,-2
20368,170,4
20369,178,2
20370,170,-4
20371,186,2
20372,194,0
20373,178,-4
20374,186,-2
20375,182,-2
20376,178,-2
20377,186,0
20378,178,2
20379,178,2
20380,166,2
20381,174,2
20382,170,-2
20383,190,0
20384,178,-2
20385,186,0
20386,186,2
20387,174,2
20388,178,-4
20389,174,-2
20390,178,4
20391,174,4
20392,182,0
20393,170,0
20394,174,0
20395,174,2
20396,166,0
20397,178,-4
20398,174,-4
20399,182,0
20400,186,-2
20401,178,2
20402,170,2
20403,190,0
20404,182,-2
20405,190,0
20406,174,-4
20407,166,-2
20408,186,-4
20409,178,2
20410,178,2
20411,190,2
20412,190,0
20413,182,2
20414,190,0
20415,178,-4
20416,174,-2
20417,182,-2
20418,182,-2
20419,166,0
20420,182,0
20421,190,-2
20422,174,-2
20423,182,0
20424,170,4
20425,178,-4
20426,182,0
20427,170,-4
20428,174,4
20429,182,2
20430,182,0
20431,174,-2
20432,174,2
20433,182,2
20434,170,2
20435,174,0
20436,186,2
20437,178,4
20438,182,0
20439,162,2
20440,182,-2
20441,174,0
20442,170,4
20443,182,-2
20444,178,0
20445,186,0
20446,182,0
20447,186,-4
20448,174,-2
20449,178,-4
20450,170,6
20451,174,0
20452,178,0
20453,178,4
20454,170,-2
20455,178,-2
20456,178,0
20457,178,0
20458,170,-2
20459,186,2
20460,178,-4
20461,186,-2
20462,166,-6
20463,190,0
20464,178,-2
20465,182,2
20466,178,-2
20467,182,0
20468,182,0
20469,178,-4
20470,178,2
20471,174,-2
20472,182,-2
20473,194,0
20474,178,0
20475,162,-2
20476,182,2
20477,170,4
20478,182,2
20479,170,0
20480,174,4
20481,186,0
20482,174,0
20483,178,0
20484,182,-2
20485,178,2
20486,178,6
20487,182,-2
20488,182,0
20489,182,2
20490,158,-2
20491,186,4
20492,182,2
20493,174,2
20494,182,-2
20495,178,6
20496,182,-4
20497,174,2
20498,178,2
20499,174,0
20500,178,0
20501,178,-2
20502,174,0
20503,174,2
20504,174,-2
20505,174,-2
20506,182,-2
20507,190,-2
20508,162,-4
20509,174,4
20510,182,2
20511,190,0
20512,182,2
20513,186,4
20514,170,-2
20515,166,-2
20516,174,-2
20517,178,0
20518,178,2
20519,174,6
20520,182,2
20521,182,2
20522,174,2
20523,170,6
20524,170,-2
20525,182,-4
20526,186,0
20527,182,-2
20528,190,-2
20529,178,-2
20530,166,6
20531,186,-2
20532,186,-2
20533,170,6
20534,182,0
20535,186,0
20536,166,0
20537,186,-2
20538,182,4
20539,178,0
20540,182,2
20541,166,-4
20542,170,2
20543,174,6
20544,194,0
20545,186,0
20546,178,4
20547,170,-2
20548,178,2
20549,178,0
20550,174,-4
20551,178,2
20552,182,0
20553,186,0
20554,174,2
20555,178,0
20556,174,-4
20557,166,-2
20558,174,-4
20559,186,-2
20560,178,0
20561,178,2
20562,182,0
20563,174,0
20564,174,0
20565,190,2
20566,178,0
20567,170,0
20568,182,-2
20569,170,6
20570,178,0
20571,182,2
20572,166,4
20573,166,0
20574,178,-2
20575,182,2
20576,178,2
20577,182,4
20578,174,0
20579,182,-2
20580,194,2
20581,178,2
20582,174,2
20583,174,2
20584,186,-2
20585,170,2
20586,174,4
20587,186,2
20588,182,-4
20589,178,2
20590,182,4
20591,174,-2
20592,182,0
20593,182,0
20594,170,0
20595,174,-2
20596,174,2
20597,174,-4
20598,174,0
20599,178,-4
20600,186,2
20601,182,0
20602,190,-2
20603,190,0
20604,182,2
20605,178,-4
20606,166,2
20607,174,-2
20608,182,2
20609,154,0
20610,178,0
20611,186,-2
20612,182,2
20613,174,-2
20614,186,-2
20615,178,0
20616,182,0
20617,174,2
20618,170,0
20619,174,2
20620,178,2
20621,170,2
20622,194,0
20623,186,2
20624,182,-2
20625,186,-2
20626,174,2
20627,190,0
20628,170,0
20629,182,0
20630,158,0
20631,190,-2
20632,186,0
20633,174,-2
20634,186,2
20635,182,-4
20636,178,0
20637,182,0
20638,174,-4
20639,174,0
20640,170,4
20641,174,-2
20642,182,0
20643,190,2
20644,170,6
20645,178,4
20646,182,-4
20647,182,0
20648,178,-4
20649,182,-2
20650,170,-2
20651,186,0
20652,178,0
20653,182,-2
20654,166,0
20655,174,-2
20656,170,-2
20657,170,2
20658,198,0
20659,174,0
20660,186,0
20661,174,-2
20662,178,-2
20663,178,2
20664,190,0
20665,186,-4
20666,178,-4
20667,186,0
20668,186,0
20669,182,0
20670,182,-2
20671,182,0
20672,174,-2
20673,194,0
20674,178,0
20675,186,2
20676,174,4
20677,182,0
20678,178,-6
20679,178,4
20680,174,-2
20681,174,-2
20682,190,0
20683,170,6
20684,186,0
20685,182,2
20686,174,2
20687,186,2
20688,174,0
20689,166,2
20690,178,2
20691,186,0
20692,190,2
20693,182,-2
20694,194,-2
20695,186,-2
20696,174,0
20697,170,-2
20698,186,0
20699,182,4
20700,174,0
20701,186,0
20702,186,2
20703,190,2
20704,174,4
20705,178,0
20706,178,0
20707,178,-2
20708,178,6
20709,182,0
20710,182,4
20711,178,-4
20712,178,0
20713,182,0
20714,178,0
20715,174,2
20716,186,-2
20717,186,2
20718,182,2
20719,186,0
20720,178,0
20721,170,-4
20722,178,-2
20723,178,-2
20724,178,0
20725,178,0
20726,186,0
20727,178,0
20728,190,2
20729,170,0
20730,166,-2
20731,178,-2
20732,174,2
20733,182,0
20734,174,0
20735,158,0
20736,170,-4
20737,178,-2
20738,170,2
20739,186,4
20740,174,0
20741,182,2
20742,186,2
20743,170,4
20744,170,2
20745,182,2
20746,178,2
20747,158,-4
20748,162,0
20749,166,-2
20750,190,-2
20751,182,0
20752,190,2
20753,186,-2
20754,182,2
20755,182,2
20756,170,2
20757,178,2
20758,170,-2
20759,182,4
20760,174,-2
20761,166,-2
20762,178,-2
20763,166,0
20764,162,-4
20765,174,2
20766,186,0
20767,182,2
20768,186,-4
20769,182,0
20770,174,2
20771,186,-4
20772,174,0
20773,182,2
20774,182,0
20775,174,0
20776,178,2
20777,166,-2
20778,174,2
20779,174,4
20780,178,2
20781,174,-2
20782,186,2
20783,178,4
20784,174,-4
20785,178,2
20786,174,2
20787,174,-4
20788,170,-6
20789,182,-4
20790,186,2
20791,182,-2
20792,190,-2
20793,170,-4
20794,174,2
20795,170,2
20796,162,-6
20797,174,0
20798,178,-2
20799,178,2
20800,174,0
20801,182,0
20802,174,-2
20803,178,2
20804,170,0
20805,174,-4
20806,174,0
20807,174,0
20808,186,0
20809,186,0
20810,162,2
20811,186,-2
20812,178,0
20813,182,2
20814,178,4
20815,186,-2
20816,170,0
20817,194,0
20818,170,-4
20819,166,4
20820,186,4
20821,186,-2
20822,194,0
20823,174,4
20824,166,6
20825,194,0
20826,174,0
20827,178,0
20828,174,4
20829,182,2
20830,178,0
20831,186,0
20832,182,-2
20833,170,-4
20834,178,2
20835,170,0
20836,182,0
20837,186,0
20838,194,-2
20839,174,2
20840,170,0
20841,174,0
20842,178,0
20843,190,0
20844,178,-2
20845,182,0
20846,186,2
20847,178,0
20848,182,0
20849,174,4
20850,178,2
20851,182,0
20852,170,-2
20853,182,0
20854,186,2
20855,174,0
20856,182,0
20857,186,0
20858,186,4
20859,190,0
20860,178,-2
20861,174,-2
20862,186,0
20863,182,-2
20864,186,-2
20865,178,0
20866,182,-4
20867,178,-2
20868,170,0
20869,174,0
20870,190,-2
20871,170,0
20872,170,0
20873,178,-2
20874,170,-4
20875,178,2
20876,182,-4
20877,182,2
20878,178,-4
20879,182,-2
20880,182,2
20881,166,2
20882,190,0
20883,182,0
20884,178,2
20885,178,-4
20886,182,0
20887,182,2
20888,182,-2
20889,182,-2
20890,174,0
20891,182,-4
20892,194,0
20893,178,2
20894,178,0
20895,174,2
20896,178,2
20897,186,2
20898,182,-2
20899,178,0
20900,178,4
20901,182,0
20902,182,0
20903,182,0
20904,170,-4
20905,186,0
20906,162,4
20907,178,-2
20908,186,2
20909,182,-2
20910,182,2
20911,170,2
20912,166,2
20913,186,2
20914,174,2
20915,178,-2
20916,182,-2
20917,178,-2
20918,182,0
20919,178,-2
20920,174,-2
20921,182,0
20922,198,0
20923,186,0
20924,178,-2
20925,178,0
20926,182,0
20927,174,-6
20928,186,2
20929,170,-2
20930,178,0
20931,162,0
20932,174,-4
20933,174,-4
20934,182,0
20935,174,4
20936,186,-2
20937,174,-4
20938,182,0
20939,178,0
20940,178,0
20941,186,0
20942,182,-2
20943,190,0
20944,174,-4
20945,178,2
20946,182,0
20947,182,2
20948,182,2
20949,178,-2
20950,174,0
20951,186,-2
20952,182,-2
20953,182,0
20954,186,-4
20955,170,4
20956,170,2
20957,174,-4
20958,178,-4
20959,186,0
20960,182,-2
20961,186,2
20962,178,-4
20963,178,-2
20964,186,2
20965,186,0
20966,178,0
20967,170,-4
20968,174,-2
20969,178,2
20970,178,0
20971,178,-2
20972,170,0
20973,186,0
20974,178,2
20975,186,-2
20976,174,0
20977,178,0
20978,174,-2
20979,186,2
